college_id,prev_sem_result,cgpa,academic_performance,internship_experience,extra_curricular_score,communication_skills,projects_completed,placement
5,-1.1300404235560186,-1.0695964849438917,1.5499765545011501,1,0.3256702124392661,0.49580781237095045,-0.8819999650403585,0
81,1.004753577927224,0.9031020860350426,-0.19016238310118305,0,-1.256635746356119,0.15106590417254245,-0.8819999650403585,0
89,-0.17663727726253167,-0.3757507806685419,-1.5822735331830495,0,-0.623713362837965,-1.2279017286210896,0.2835874078159367,0
35,-0.6187952581522652,-0.7770929037297739,1.5499765545011501,0,-1.573096938115196,0.15106590417254245,1.449174780672232,0
35,-1.2060363265214418,-1.375704883888899,1.2019487669806834,0,1.591514979475574,-0.8831598204226816,-1.464793651468506,0
74,-1.1714927342644315,-1.117213347002004,-1.2342457456625828,1,-0.940174554597042,-1.2279017286210896,-0.8819999650403585,0
17,0.5349607232318828,0.8078683619188191,-1.5822735331830495,1,0.00920902068018904,-0.19367600402586557,-0.8819999650403585,0
14,0.14807248995336594,0.42693346545392097,0.1578654044192836,1,-1.256635746356119,-0.19367600402586557,-0.8819999650403585,0
93,-1.3303932586466791,-1.6137891941794598,-1.5822735331830495,1,0.6421314041983431,-1.2279017286210896,-0.8819999650403585,0
88,-1.3649368509036899,-1.6273940119103492,1.5499765545011501,1,0.3256702124392661,-0.8831598204226816,-1.464793651468506,0
15,-1.5031112199317311,-1.6478012385066827,1.5499765545011501,0,-0.940174554597042,0.8405497205693585,-1.464793651468506,0
75,0.8182181797393682,0.6446105491481484,1.5499765545011501,1,-1.573096938115196,-0.19367600402586557,1.449174780672232,0
13,0.7076786845169348,0.4201310565884765,0.5058931919397502,0,1.2750537877164971,0.8405497205693585,0.8663810942440843,1
46,-1.5514722490915458,-1.6001843764485708,0.5058931919397502,1,-0.623713362837965,1.5300335369661746,1.449174780672232,0
53,0.1826160822103762,0.2432684260869164,-1.5822735331830495,1,-0.623713362837965,-0.5384179122242736,-0.8819999650403585,0
57,-1.4616589092233188,-1.3825072927543434,1.5499765545011501,0,1.591514979475574,-0.5384179122242736,-0.8819999650403585,0
76,1.3709156558515339,1.3792707066161656,-0.19016238310118305,0,-0.30725217107888797,0.15106590417254245,0.2835874078159367,1
29,1.3847330927543378,1.2568273470381628,-0.8862179581421163,0,-0.940174554597042,1.5300335369661746,0.2835874078159367,1
99,0.6593176553571201,0.7942635441879289,-1.2342457456625828,0,1.591514979475574,-0.19367600402586557,0.2835874078159367,0
45,1.4469115588169577,1.65136706123395,-0.19016238310118305,0,-1.256635746356119,-0.19367600402586557,0.2835874078159367,0
15,1.0531146070870387,0.9371141303622661,-0.19016238310118305,0,-1.256635746356119,1.1852916287677664,0.8663810942440843,1
0,1.1083843546982555,0.8146707707842635,-1.2342457456625828,1,0.6421314041983431,0.15106590417254245,-0.2992062786122109,1
40,0.2171596744673865,0.0800106133162464,0.1578654044192836,0,0.3256702124392661,-0.8831598204226816,0.2835874078159367,0
92,-0.6947911611176877,-0.926745898769555,0.5058931919397502,0,-1.573096938115196,-0.5384179122242736,0.2835874078159367,0
26,-0.9987747729793796,-1.0015723962894458,-1.5822735331830495,0,0.9585925959574201,1.1852916287677664,-1.464793651468506,0
76,-0.6187952581522652,-0.8383145835187753,-0.8862179581421163,0,-0.940174554597042,0.15106590417254245,1.449174780672232,0
61,0.4175125095580475,0.386119012261253,-0.5381901706216496,0,-0.940174554597042,0.8405497205693585,-0.8819999650403585,1
80,-1.157675297361627,-1.3280880218307864,-1.2342457456625828,0,-1.573096938115196,0.49580781237095045,0.8663810942440843,0
27,-0.8606004039513377,-0.6818591796135491,1.5499765545011501,1,1.591514979475574,-1.5726436368194976,-0.8819999650403585,0
19,-0.13518496655411946,-0.45057727818843274,-0.19016238310118305,1,-0.623713362837965,-1.5726436368194976,-0.2992062786122109,0
54,-0.9435050253681628,-0.8927338544423321,-0.5381901706216496,0,1.2750537877164971,1.5300335369661746,0.8663810942440843,0
50,0.2793381405300057,0.05280097785446796,-1.2342457456625828,0,1.591514979475574,0.49580781237095045,-0.2992062786122109,0
68,1.4400028403655545,1.0799647165366022,-1.5822735331830495,1,-1.256635746356119,-1.2279017286210896,-0.8819999650403585,0
87,0.8320356166421721,1.0731623076711576,0.8539209794602168,0,-0.940174554597042,1.1852916287677664,-1.464793651468506,1
72,0.5487781601346866,0.6582153668790374,-1.2342457456625828,0,1.591514979475574,1.5300335369661746,0.2835874078159367,1
96,0.2586119851757993,-0.015223110799978425,-0.5381901706216496,0,-1.573096938115196,1.1852916287677664,-0.8819999650403585,0
33,-0.06609778204009828,0.0459985689890229,1.5499765545011501,1,-0.940174554597042,-1.2279017286210896,0.8663810942440843,0
26,-1.109314268201813,-1.0151772140203348,-0.19016238310118305,0,-0.623713362837965,1.1852916287677664,0.2835874078159367,1
96,1.3363720635945242,1.2976418002308296,-1.2342457456625828,0,0.00920902068018904,1.1852916287677664,0.8663810942440843,1
37,-0.8951439962083481,-0.9335483076349995,1.5499765545011501,0,-0.940174554597042,1.5300335369661746,-0.2992062786122109,0
28,-1.4340240354177105,-1.1444229824637826,1.2019487669806834,1,1.591514979475574,0.15106590417254245,0.8663810942440843,0
34,0.838944335093574,0.6582153668790374,-1.2342457456625828,0,0.00920902068018904,-0.19367600402586557,-1.464793651468506,0
19,-1.1438578604588232,-1.1920398445218943,0.1578654044192836,0,-1.256635746356119,1.5300335369661746,-0.2992062786122109,0
18,-0.466803452221419,-0.5730206377664354,0.5058931919397502,0,1.591514979475574,-1.2279017286210896,1.449174780672232,0
4,-1.6551030258625772,-1.4437289725433446,0.1578654044192836,0,0.6421314041983431,0.15106590417254245,1.449174780672232,0
24,-1.2751235110354624,-0.9675603519622223,-0.5381901706216496,0,-0.30725217107888797,1.1852916287677664,-0.8819999650403585,0
92,-1.150766578910225,-0.8927338544423321,-1.5822735331830495,0,-1.573096938115196,-0.8831598204226816,0.2835874078159367,0
25,-1.5652896859943504,-1.334890430696231,-1.2342457456625828,0,0.00920902068018904,-0.8831598204226816,0.2835874078159367,0
50,0.5142345678776757,0.8418804062460413,1.5499765545011501,0,-0.940174554597042,-0.5384179122242736,-1.464793651468506,0
65,1.1429279469552651,1.2636297559036074,1.5499765545011501,1,-0.623713362837965,1.5300335369661746,0.8663810942440843,1
60,-0.45989473377001705,-0.2805170565523177,0.1578654044192836,0,1.2750537877164971,-0.5384179122242736,-0.8819999650403585,0
14,1.2672848790805025,1.5765405637140584,0.8539209794602168,1,0.6421314041983431,-1.5726436368194976,1.449174780672232,0
44,-1.0125922098821833,-1.3280880218307864,-0.8862179581421163,1,0.6421314041983431,-1.2279017286210896,0.8663810942440843,0
5,-0.6257039766036672,-0.5254037757083236,0.5058931919397502,0,1.591514979475574,0.15106590417254245,1.449174780672232,0
57,-1.2336712003270502,-1.0491892583475577,1.2019487669806834,0,0.6421314041983431,-0.19367600402586557,0.8663810942440843,0
0,0.3898776357524385,0.6718201846099263,-0.5381901706216496,1,-0.30725217107888797,1.5300335369661746,-1.464793651468506,0
72,-0.30099420938776955,-0.0356303373963118,0.5058931919397502,0,-1.573096938115196,-0.5384179122242736,1.449174780672232,0
42,0.3691514803982327,0.5969936870900361,0.5058931919397502,0,0.9585925959574201,1.5300335369661746,-0.2992062786122109,1
15,0.8803966458019868,1.175198440652827,1.5499765545011501,0,1.591514979475574,1.1852916287677664,1.449174780672232,1
13,0.13425505305056207,0.16163951970158108,1.2019487669806834,1,0.9585925959574201,-1.2279017286210896,-0.2992062786122109,0
73,0.4175125095580475,0.0800106133162464,-0.8862179581421163,0,0.6421314041983431,0.8405497205693585,-1.464793651468506,0
18,1.4814551510739673,1.1275815785947145,-1.5822735331830495,1,1.591514979475574,-0.5384179122242736,-1.464793651468506,0
50,-0.7155173164718941,-0.6750567707481047,0.8539209794602168,1,-0.940174554597042,1.1852916287677664,-1.464793651468506,0
7,-0.5082557629298318,-0.5390085934392125,-0.5381901706216496,0,0.00920902068018904,-0.5384179122242736,0.8663810942440843,0
47,0.7284048398711406,0.6854250023408152,-1.2342457456625828,0,0.3256702124392661,-1.2279017286210896,1.449174780672232,0
11,0.36224276194683075,0.2908852881450288,-0.19016238310118305,0,-0.623713362837965,0.15106590417254245,1.449174780672232,0
69,-1.1369491420074211,-0.8315121746533308,-0.5381901706216496,0,1.2750537877164971,1.1852916287677664,0.8663810942440843,0
34,-0.45298601531861515,-0.5390085934392125,-1.5822735331830495,1,0.3256702124392661,0.49580781237095045,-0.8819999650403585,0
69,-0.13518496655411946,0.11402265764346929,0.5058931919397502,0,0.9585925959574201,-1.5726436368194976,-1.464793651468506,0
5,-0.30099420938776955,-0.022025519665422884,-0.5381901706216496,0,0.00920902068018904,1.1852916287677664,0.8663810942440843,0
98,-1.1369491420074211,-1.117213347002004,0.8539209794602168,1,-1.256635746356119,0.15106590417254245,-0.2992062786122109,0
10,1.4400028403655545,1.38607311548161,1.2019487669806834,0,0.00920902068018904,1.1852916287677664,1.449174780672232,1
37,0.8803966458019868,1.04595267220938,0.8539209794602168,1,-0.940174554597042,-1.2279017286210896,1.449174780672232,0
90,-0.0868239373943047,0.059603386719912416,-1.5822735331830495,0,0.3256702124392661,0.49580781237095045,-1.464793651468506,0
25,0.5971391892945014,0.47455032751203335,0.8539209794602168,1,-0.940174554597042,0.8405497205693585,-0.2992062786122109,1
27,1.350189500497328,1.0595574899402689,-0.19016238310118305,0,0.6421314041983431,0.8405497205693585,0.2835874078159367,1
71,-1.282032229486865,-1.4233217459470107,-1.5822735331830495,1,1.591514979475574,-0.19367600402586557,-0.8819999650403585,0
88,-0.8882352777569461,-1.1240157558674486,1.2019487669806834,1,1.591514979475574,0.49580781237095045,0.2835874078159367,0
82,0.1204376161477576,-0.022025519665422884,1.2019487669806834,0,-0.30725217107888797,0.49580781237095045,-0.8819999650403585,0
79,1.011662296378626,0.8350779973805968,0.5058931919397502,0,-0.940174554597042,-0.8831598204226816,-1.464793651468506,0
49,-1.627468152056969,-1.504950652332346,0.5058931919397502,0,-1.573096938115196,-1.2279017286210896,1.449174780672232,0
57,1.6472643939076173,1.9302658247171776,-1.5822735331830495,0,-0.30725217107888797,-0.19367600402586557,-0.8819999650403585,0
25,-0.1835459957139342,-0.049235155127201315,1.2019487669806834,0,1.2750537877164971,-0.5384179122242736,0.8663810942440843,0
43,-0.5082557629298318,-0.20569055903242686,-1.5822735331830495,1,1.2750537877164971,0.8405497205693585,-0.2992062786122109,0
14,-0.7431521902775025,-0.5390085934392125,0.5058931919397502,0,1.591514979475574,-0.19367600402586557,1.449174780672232,0
75,-1.150766578910225,-0.9743627608276675,1.2019487669806834,0,-0.940174554597042,1.1852916287677664,0.8663810942440843,0
23,0.9840274225730182,0.9099044949004871,1.2019487669806834,0,-0.623713362837965,0.49580781237095045,-1.464793651468506,0
76,1.5505423355879877,1.4064803420779435,-0.19016238310118305,0,1.2750537877164971,-1.5726436368194976,0.2835874078159367,1
58,-0.32172036474197535,-0.07644479058897975,0.1578654044192836,0,-0.623713362837965,-1.2279017286210896,-0.2992062786122109,0
56,1.536724898685184,1.7942176474082858,-1.2342457456625828,0,-0.940174554597042,0.8405497205693585,-1.464793651468506,0
16,1.0945669177954505,1.04595267220938,-1.2342457456625828,0,0.00920902068018904,1.5300335369661746,0.8663810942440843,1
76,-0.0868239373943047,-0.41656523386120986,1.5499765545011501,0,0.00920902068018904,0.8405497205693585,0.8663810942440843,0
80,0.5764130339402944,0.7670539087261511,1.2019487669806834,0,-1.573096938115196,-1.2279017286210896,-0.8819999650403585,0
0,-0.2526331802279548,-0.38935559839943146,-1.5822735331830495,0,-0.623713362837965,0.49580781237095045,-0.8819999650403585,0
10,0.17570736375897428,-0.15807369697431506,1.5499765545011501,1,-1.573096938115196,0.8405497205693585,0.2835874078159367,0
19,-1.5514722490915458,-1.321285612965342,-0.19016238310118305,1,0.3256702124392661,-0.5384179122242736,-0.8819999650403585,0
30,0.6524089369057181,0.6582153668790374,0.5058931919397502,0,0.3256702124392661,-0.8831598204226816,-0.8819999650403585,0
98,-1.5721984044457522,-1.4165193370815663,1.5499765545011501,1,0.00920902068018904,1.5300335369661746,-0.8819999650403585,0
38,1.0738407624412447,1.3384562534234976,0.1578654044192836,0,1.591514979475574,1.1852916287677664,0.2835874078159367,1
62,1.0945669177954505,1.1071743519983812,0.1578654044192836,0,-1.256635746356119,-1.2279017286210896,-1.464793651468506,0
5,-0.9296875884653584,-0.9131410810386655,0.1578654044192836,0,-0.623713362837965,-0.8831598204226816,1.449174780672232,0
98,-0.6326126950550691,-0.7634880859988844,0.8539209794602168,0,-0.940174554597042,0.8405497205693585,-0.2992062786122109,0
27,-0.0868239373943047,-0.21249296789787192,0.5058931919397502,1,1.591514979475574,-1.2279017286210896,-1.464793651468506,0
50,0.3069730143356141,0.5085623718392557,-0.19016238310118305,0,0.6421314041983431,-0.19367600402586557,1.449174780672232,1
52,-0.7569696271803064,-0.7770929037297739,1.5499765545011501,0,-1.256635746356119,1.5300335369661746,1.449174780672232,0
43,0.2931555774328096,0.059603386719912416,-1.2342457456625828,1,1.2750537877164971,0.8405497205693585,-1.464793651468506,0
64,-0.722426034923296,-0.9879675785585563,1.5499765545011501,0,-1.256635746356119,0.49580781237095045,-1.464793651468506,0
79,-1.5583809675429476,-1.5525675143904585,0.1578654044192836,1,-1.573096938115196,-0.5384179122242736,0.8663810942440843,0
11,-1.7449163657308042,-1.7430349626229074,1.5499765545011501,0,0.9585925959574201,1.5300335369661746,-0.2992062786122109,0
27,-1.3994804431607002,-1.2736687509072295,-0.19016238310118305,0,-0.940174554597042,1.1852916287677664,-0.2992062786122109,0
78,0.9840274225730182,0.950718948093155,-0.5381901706216496,1,0.6421314041983431,-1.2279017286210896,0.8663810942440843,0
71,1.5712684909421948,1.304444209096274,1.5499765545011501,0,0.3256702124392661,0.49580781237095045,1.449174780672232,0
67,-0.28026805403356314,-0.2669122388214288,-0.19016238310118305,0,-1.573096938115196,0.49580781237095045,0.8663810942440843,0
94,0.01680683937672614,0.29768769701047326,1.2019487669806834,0,1.591514979475574,0.49580781237095045,1.449174780672232,0
29,-1.247488637229854,-1.4573337902742343,-1.2342457456625828,1,0.00920902068018904,0.49580781237095045,-0.8819999650403585,0
34,0.15498120840476787,0.28408287927958437,0.1578654044192836,0,0.6421314041983431,-0.19367600402586557,0.8663810942440843,0
5,-1.2543973556812567,-1.171632617925561,1.2019487669806834,0,0.00920902068018904,-1.5726436368194976,0.2835874078159367,0
84,0.36224276194683075,0.5289695984355902,1.5499765545011501,0,0.9585925959574201,-0.5384179122242736,0.8663810942440843,0
29,1.4745464326225652,1.216012893845495,-0.19016238310118305,1,1.2750537877164971,-0.19367600402586557,-0.8819999650403585,0
79,-1.074770675944802,-0.75668567713344,0.1578654044192836,0,-0.940174554597042,1.5300335369661746,0.8663810942440843,0
62,0.8873053642533887,0.9575213569585995,1.5499765545011501,0,0.00920902068018904,-0.5384179122242736,0.2835874078159367,0
7,-1.668920462765381,-1.4029145193506773,-0.5381901706216496,1,1.2750537877164971,0.49580781237095045,0.8663810942440843,0
90,-0.45298601531861515,-0.6138350909591034,-0.19016238310118305,0,-0.623713362837965,-1.2279017286210896,1.449174780672232,0
32,-1.371845569355092,-1.18523743565645,0.8539209794602168,0,1.2750537877164971,-1.2279017286210896,-1.464793651468506,0
42,-0.5358906367354401,-0.3349363274758746,-1.5822735331830495,1,-0.940174554597042,-1.2279017286210896,-0.2992062786122109,0
75,-1.150766578910225,-1.1988422533873393,-1.5822735331830495,1,0.6421314041983431,1.5300335369661746,0.2835874078159367,0
42,-0.45989473377001705,-0.5322061845737681,1.5499765545011501,1,0.3256702124392661,-0.8831598204226816,0.2835874078159367,0
44,-0.30790292783917145,-0.19208574130153794,-0.5381901706216496,1,0.3256702124392661,-0.19367600402586557,0.2835874078159367,0
86,-0.7155173164718941,-0.981165169693112,1.5499765545011501,1,-0.30725217107888797,1.5300335369661746,1.449174780672232,1
53,0.5142345678776757,0.6718201846099263,-0.8862179581421163,1,-1.573096938115196,1.1852916287677664,-1.464793651468506,1
64,1.4192766850113485,1.086767125402048,-0.19016238310118305,1,0.00920902068018904,-0.8831598204226816,-1.464793651468506,0
6,-0.37008139390179007,-0.5730206377664354,1.5499765545011501,1,0.00920902068018904,0.15106590417254245,-0.2992062786122109,0
35,-1.0885881128476065,-0.960757943096778,0.8539209794602168,1,-0.940174554597042,0.15106590417254245,-0.8819999650403585,0
24,-0.8191480932429256,-1.076398893809336,-1.5822735331830495,0,-0.30725217107888797,0.15106590417254245,-0.2992062786122109,0
84,1.1981976945664818,1.5017140661941681,-0.19016238310118305,0,0.9585925959574201,-0.19367600402586557,0.2835874078159367,0
36,0.22406839291878905,0.47455032751203335,-0.19016238310118305,0,0.3256702124392661,-1.2279017286210896,0.2835874078159367,0
11,-0.17663727726253167,-0.08324719945442421,-1.2342457456625828,1,0.6421314041983431,-1.5726436368194976,0.2835874078159367,0
31,-1.2336712003270502,-0.9947699874240008,-0.19016238310118305,1,0.9585925959574201,-0.19367600402586557,-0.2992062786122109,0
48,-0.19736343261673808,0.07320820445080133,0.8539209794602168,1,0.00920902068018904,0.8405497205693585,-0.8819999650403585,0
37,-0.7915132194373172,-0.940350716500444,1.5499765545011501,1,-0.30725217107888797,1.5300335369661746,-0.8819999650403585,0
55,1.5090900248795762,1.7261935587538402,0.5058931919397502,0,1.2750537877164971,-0.19367600402586557,-0.2992062786122109,0
79,1.3018284713375132,1.0731623076711576,-1.2342457456625828,0,-0.30725217107888797,-0.8831598204226816,1.449174780672232,1
64,-1.4616589092233188,-1.4981482434669016,0.1578654044192836,1,-0.30725217107888797,-0.8831598204226816,0.2835874078159367,0
25,0.03062427627953062,0.07320820445080133,1.5499765545011501,0,-0.623713362837965,-1.2279017286210896,-0.2992062786122109,0
56,-0.9711398991737712,-0.8111049480569968,-1.5822735331830495,0,-1.256635746356119,0.49580781237095045,-0.2992062786122109,0
13,-0.3355378016447798,-0.6478471352863262,1.5499765545011501,0,0.3256702124392661,-1.2279017286210896,0.8663810942440843,0
55,1.2741935975319056,1.1139767608638256,1.5499765545011501,1,0.3256702124392661,0.15106590417254245,0.8663810942440843,0
69,0.07207658698794284,0.14803470197069218,-0.8862179581421163,1,0.6421314041983431,0.8405497205693585,-1.464793651468506,0
40,-0.5980691027980588,-0.6818591796135491,0.1578654044192836,0,0.6421314041983431,0.8405497205693585,-1.464793651468506,0
50,-1.0333183652363898,-0.8247097657878858,1.2019487669806834,1,1.591514979475574,-1.2279017286210896,-0.2992062786122109,0
83,1.011662296378626,1.1003719431329368,-1.5822735331830495,0,0.6421314041983431,0.15106590417254245,0.8663810942440843,0
66,0.40369507265524235,0.21605879062513797,0.1578654044192836,1,0.9585925959574201,-0.8831598204226816,0.2835874078159367,0
11,-0.13518496655411946,-0.3689483718030975,-1.2342457456625828,1,0.00920902068018904,1.1852916287677664,-1.464793651468506,0
96,-0.9987747729793796,-0.8927338544423321,1.2019487669806834,1,-0.623713362837965,-0.8831598204226816,0.2835874078159367,0
48,-0.5980691027980588,-0.6206374998245479,-1.2342457456625828,1,-1.256635746356119,-1.5726436368194976,0.2835874078159367,0
0,1.564359772490793,1.3180490268271643,-0.8862179581421163,0,-0.30725217107888797,1.1852916287677664,-1.464793651468506,0
18,0.04444171318233448,-0.06964238172353529,-1.2342457456625828,1,0.00920902068018904,0.8405497205693585,1.449174780672232,0
65,-0.37008139390179007,-0.4981941402465452,-0.5381901706216496,1,0.3256702124392661,-1.2279017286210896,-0.2992062786122109,0
57,0.05135043163373703,-0.21249296789787192,-0.5381901706216496,0,0.00920902068018904,1.5300335369661746,0.8663810942440843,0
86,0.9356663934132035,0.9575213569585995,1.5499765545011501,1,-0.623713362837965,1.5300335369661746,-1.464793651468506,0
71,-0.5773429474438524,-0.38935559839943146,-1.5822735331830495,1,-0.623713362837965,-0.8831598204226816,-0.8819999650403585,0
97,-1.1369491420074211,-1.0627940760784471,0.8539209794602168,1,0.3256702124392661,0.49580781237095045,-0.8819999650403585,0
3,0.26552070362720126,0.4881551452429223,-0.19016238310118305,1,-1.573096938115196,0.15106590417254245,0.2835874078159367,0
7,0.5487781601346866,0.2908852881450288,0.8539209794602168,0,-0.940174554597042,0.8405497205693585,-0.8819999650403585,0
26,0.7076786845169348,0.6582153668790374,0.1578654044192836,1,1.2750537877164971,1.5300335369661746,0.2835874078159367,1
25,1.2949197528861114,1.3520610711543866,-1.2342457456625828,0,-1.256635746356119,-0.19367600402586557,1.449174780672232,1
96,-0.466803452221419,-0.3349363274758746,0.5058931919397502,0,-1.256635746356119,-0.19367600402586557,1.449174780672232,0
42,-1.4892937830289272,-1.3280880218307864,1.5499765545011501,0,0.3256702124392661,-1.2279017286210896,1.449174780672232,0
39,1.5574510540393898,1.6921815144266166,1.2019487669806834,0,-0.30725217107888797,0.15106590417254245,1.449174780672232,0
49,-0.24572446177655283,-0.13766647037798108,0.5058931919397502,1,-0.940174554597042,-0.19367600402586557,1.449174780672232,0
66,0.40369507265524235,0.12082506650891374,-0.19016238310118305,0,0.9585925959574201,1.1852916287677664,0.8663810942440843,0
72,0.5487781601346866,0.6786225934753707,-0.5381901706216496,0,0.9585925959574201,-0.8831598204226816,-1.464793651468506,0
73,0.13425505305056207,0.28408287927958437,0.8539209794602168,0,-0.940174554597042,-0.19367600402586557,-1.464793651468506,0
28,-1.0402270836877918,-0.6886615884789942,0.1578654044192836,0,-1.256635746356119,-0.8831598204226816,0.8663810942440843,0
84,0.8596704904477798,0.9779285835549341,-0.19016238310118305,1,-0.940174554597042,1.1852916287677664,0.2835874078159367,1
41,1.0254797332814298,1.1411863963256048,0.5058931919397502,1,0.9585925959574201,1.1852916287677664,1.449174780672232,1
17,0.15498120840476787,0.16163951970158108,-0.8862179581421163,1,0.6421314041983431,1.5300335369661746,-0.2992062786122109,0
80,-0.06609778204009828,0.1888491551633595,1.2019487669806834,0,-0.940174554597042,0.49580781237095045,-0.8819999650403585,0
20,-1.3580281324522874,-0.9947699874240008,-0.5381901706216496,0,-0.623713362837965,-1.5726436368194976,1.449174780672232,0
66,-1.4616589092233188,-1.2464591154454512,-0.5381901706216496,0,-0.30725217107888797,1.1852916287677664,0.8663810942440843,0
61,-0.5773429474438524,-0.4913917313811007,0.8539209794602168,0,-0.623713362837965,1.1852916287677664,-0.8819999650403585,0
26,-0.6809737242148838,-0.9539555342313335,0.1578654044192836,1,1.591514979475574,1.5300335369661746,-0.2992062786122109,0
95,1.5436336171365859,1.6785766966957276,-1.5822735331830495,1,-1.256635746356119,-0.19367600402586557,0.2835874078159367,1
92,0.9563925487674093,1.086767125402048,-1.2342457456625828,0,1.591514979475574,-1.2279017286210896,1.449174780672232,0
46,0.5280520047804809,0.7126346378025942,1.2019487669806834,0,0.9585925959574201,-1.5726436368194976,-0.8819999650403585,0
92,0.03753299473093255,-0.21929537676331637,0.1578654044192836,0,-1.256635746356119,-1.2279017286210896,0.2835874078159367,0
